ID,TITLE,DESCRIPTION,DURATION,STATUS,DATE PUBLISHED,KEYWORDS,VIDIQ SCORE,VIEWS,YT LIKES,YT COMMENTS,DESC LINK COUNT,DESC WORD COUNT,CREATOR SUGGESTED,ENGAGEMENT RATE
bQT0qIDogEo,The Surprising Economics of Tariffs,Learn the shocking truth about tariffs and how they can impact your finances in this eye-opening video. Discover the history behind tariffs and how they can affect the economy. #tariffs #history #finances,38,Public,8/9/2025,"tariffs, trump, tariffs explained, trump tariffs, tariff, tariffs on china, trade war, donald trump",29.564605149780707,926,1,4,0,32,-,-
PAmchHrrws8,Why Building Walls Won't Fix the Economy,"In this video, we discuss why building walls won't fix the economy. We'll dive into topics like tariffs, trade policies, and the impacts of US tariff hikes. Learn why protectionist measures may not be the best solution for economic growth.",47,Public,8/8/2025,"building walls, tarif, us tariff hike, trump tariffs, tariffs, trump economic policy, trade war",27.88386224667488,628,7,0,0,40,-,-
JkH4XIHfnJU,This 200 Year Old Myth Is Still Draining Your Wallet!,"The video examines how a 19th-century myth continues to influence politicians and trade policies, affecting personal finances today. It argues that this myth, rather than the stock market, poses a threat to bank accounts. Learn more about politics and the economy. Check out @historyvshype for more historical myths.",692,Public,8/7/2025,,20.017276025914484,102,5,2,0,48,-,-
4J2bwOZbIzk,The Secret History Behind Israel’s Diverse Population #history,The video explains how many of Israel's Jewish population are Mizrahi and Sephardic Jews who came from the Middle East and North Africa. It sheds light on their diaspora stories and the jewish history of these communities. Learn about the mizrachi and sephardic history in this deep dive.,74,Public,8/6/2025,,27.24644712406161,542,4,3,0,48,-,-
ZcXVOyoMH58,short 3 02 13 to 03 44,,91,Private,-,,0,0,0,0,0,0,-,-
zOeHg1HyWvc,short 2 01 18 to 02 12 #history,,54,Private,-,,0,0,0,0,0,0,-,-
JM5TNIrpTp0,short 7 09 37 to 11 10,,94,Private,-,,0,0,0,0,0,0,-,-
IfjOnAq2-2o,short 6 07 57 to 09 36,,99,Private,-,,0,0,0,0,0,0,-,-
uQ3XD3SvVdw,short 5 05 57 to 07 51,,115,Private,-,,0,0,0,0,0,0,-,-
r8LAjjTrR-c,short 4 04 27 to 05 53,,87,Private,-,,0,0,0,0,0,0,-,-
ZKnyMOxtFNE,What Ancient Artifacts Tell Us About Israel’s Past! #history,"The video examines archaeological and historical evidence for the existence of the ancient Jewish kingdoms of Israel and Judah, providing support for the history of israel. It highlights inscriptions and artifacts from Egypt and Assyria, and discusses the evidence for the bible. Learn more about jewish history in this deep dive on ancient history.",81,Public,8/5/2025,,23.224400959203443,214,1,0,0,54,-,0
AgOdfPEgmhg,Why Empires Always End in Bloodshed,"This video explores the rise of modern nationalism and its impact on the region, particularly focusing on the history of israel. It explains how the fall of the Ottoman Empire led to the emergence of competing nationalist movements. Learn about middle east history and the israel palestine conflict in this educational video.",64,Public,8/3/2025,,27.890748620637865,629,4,0,0,52,-,0
XyeB1N-ByG4,The Truth Behind 5 Famous History Myths! #history,"The video challenges common misconceptions, revealing that a particular conflict's true story is more recent than many believe. It addresses widespread ideas and uses historical evidence to debunk them. Learn about history and the conflict in this short video.",34,Public,8/2/2025,,28.76051936388548,769,2,0,0,39,-,0
ROtjeI0_v5M,The Surprising Story Behind Palestine’s Name! #history,"This video explains how the name 'Palestine' was imposed by the Roman Empire after crushing a jewish rebellion, naming it after the philistines and israelites to sever the jewish connection to the land. It covers how the region was ruled by different empires for 1800 years and was not an independent country during that time. Learn about palestine history and ancient israel in this deep dive.",67,Public,8/1/2025,,29.527051030241424,918,8,5,0,66,-,1
3BL8GfFaXHM,Genocide or Not? The Truth Behind the Headlines,"This video delves into the meaning of genocide, particularly focusing on the legal analysis required to classify an event as such. It explores international law and how the definition is applied in real-world situations. The discussion includes human rights considerations and the burden of proof necessary for such a determination.",74,Public,7/31/2025,,30.584270563266745,1172,7,1,0,50,-,0
b2Ojli3NMN4,Are We Being Tricked By History Myths? #history,The video delves into how misleading narratives can be used as weapons that distort and erase histories. It emphasizes the importance of critical thinking and questioning these stories to understand the complex reality. Learn about history myths debunked and how they impact our understanding of world history.,54,Public,7/30/2025,,17.647929148085524,59,0,0,0,47,-,0
XTJB6LNrjR0,What Archaeology Reveals About Jewish Roots! #history,"The video challenges the notion that Jews lack a historical connection to the land, offering archaeological and historical proof of a continuous jewish presence for 3,000 years. It emphasizes ancient records and communities that predated modern times, highlighting the history of israel. Learn about jewish history and the ancient middle east in this deep dive.",42,Public,7/29/2025,,6,4,0,0,0,55,-,0
7fpBz6uo504,5 Big Myths About Israel and Palestine Busted!,Explore the complexities of the israel palestine conflict and how myths shape perspectives. The video uses historical footage and simple breakdowns to explain the roots of the conflict in the middle east. Gain a better understanding of palestine history with this detailed analysis.,718,Public,7/29/2025,"palestine, hamas, israel, gaza",27.743782540330756,608,26,48,0,43,-,4
4JekgdHI4f4,The Surprising Truth Behind Lebanon's Civil War! #history,"This episode goes into lebanese history, focusing on the causes of the Lebanese Civil War, stating it was more than just a simple Muslim vs Christian conflict. It examines the impact of the plo, outdated political systems, and social inequalities. Learn about middle east history in this deep dive.",48,Public,7/28/2025,"shorts, youtube shorts",17.34407914057398,55,0,0,0,49,-,0
AqLB7CB9QtE,The Surprising Truth About Foreign Intervention! #history,"The video explains how foreign intervention in conflicts, like the Iraq invasion, often makes situations worse instead of better. It shows that instead of bringing peace, outside powers usually destabilize governments and create more chaos. Check out @historyvshype for more historical myths.",39,Public,7/27/2025,"shorts, youtube shorts",29.309513530888324,873,4,0,0,42,-,0
7gSpjlgzkp0,The Surprising Truth About Middle East Borders!,"This video addresses the myth of ancient hatreds in the Middle East, explaining how the modern borders were established. It highlights the influence of the Sykes Picot agreement and the geopolitical landscape of the time. Learn about middle east history and the lasting impact of these decisions.",55,Public,7/26/2025,youtube shorts,18.68645607148764,75,0,0,0,47,-,0
hIHT7KsWdL8,The Shocking Truth About Myths Surrounding the Middle East,"The video challenges the idea that Middle East conflicts are simply due to ancient hatreds, when modern factors like recent borders and political propaganda play a significant role. It highlights how these issues are often oversimplified, ignoring the complexities of international relations and the impact of modern media literacy. The video encourages viewers to question these narratives. Check out @historyvshype for more historical myths.",39,Public,7/25/2025,"youtube shorts, shorts, tiktok",28.904433150515153,795,5,0,0,64,-,0
Ac-k2p9Gvj4,10 Myths About the Middle East Busted!,"The video challenges the common idea that conflicts in the Middle East are rooted in ancient hatreds and deep-seated animosities that have persisted through generations. Instead, it argues strongly that factors like modern borders, which have been drawn often without regard for the historical and cultural contexts of the people living in those areas, and sophisticated propaganda techniques play a much larger and more significant role in perpetuating these conflicts. Throughout the video, it breaks down several popular myths that surround the nature of these disputes, emphasizing the profound impact of political propaganda and advertising on public perception. The video invites viewers to reconsider their understanding of the complexities involved in these issues, encouraging a more nuanced view that goes beyond simplistic explanations. By analyzing various case studies and examples, it illustrates how narratives are crafted and disseminated, ultimately shaping the landscape of conflict in the region today.",567,Public,7/24/2025,"common misconceptions, cultural education, cultural stereotypes, educational content, historical misconceptions, middle east history, middle east insights, middle east myths, myth busting",19.52338392059609,91,5,3,0,148,-,3
FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,This documentary explores Joseph Stalin's brutal great purges and their devastating impact on the soviet army. Learn about the ussr and the tragic fate of experienced officers during this dark period of russian history. The nkvd played a crucial role in these events.,33,Public,7/23/2025,,31.490561332164127,1445,6,0,0,43,-,0
z3-HBePvdkE,"How 2,000 Planes Were Destroyed in One Day! #history","The video explains how denial led to a catastrophic failure at the border, resulting in the German Luftwaffe destroying over a thousand Soviet airplanes in a single day during ww2. It also describes Stalin's stunned reaction and deep despair following the disaster. Learn about the history of the soviet union.  Check out @historyvshype for more historical myths.",45,Public,7/22/2025,"stalin, man of steel, joseph stalin, ww2",17.42206476617281,56,0,0,0,57,-,0
bVOXrud_dps,How Millions Lost Everything in One Year,"This video explains how Stalin's agricultural policy of forced collectivization took away private farms and led to a devastating starvation from 1932 to 1933. It describes the suffering of peasants, the branding of kulaks, and the tragic consequences of these harsh policies under state control. Learn more about the ussr in this historical analysis. Check out @historyvshype for more historical myths.",76,Public,7/21/2025,"joseph stalin, soviet union, collectivisation, communism, history, collectivization, stalin, ussr, famine",30.305927012847697,1099,11,9,0,61,-,1
QF2Rmm98O2s,How Statues Changed the Course of History,"From the towering statues of mythical creatures to the imposing figures of Soviet leaders, cultural symbols have played a significant role in shaping the course of human history. In this video, we'll delve into the fascinating stories of how statues have been used as tools of cultural propaganda, particularly during the Cold War era in Eastern Europe. We'll explore how Stalin's regime exploited Russian symbolism to spread communist ideology, and how tribal symbols were used to unite and divide nations. Join us as we uncover the surprising ways in which statues have influenced the trajectory of human events and continue to shape our understanding of the world today.",33,Public,7/20/2025,"cold war, cultural propaganda, cultural symbols, eastern europe, mythical symbols, russian symbolism, soviet propaganda, stalin, tribal symbols",25.085831321205724,329,0,0,0,108,0,0
JQm3IcEMxq4,Stalin's Dark Legacy: The Consequences of His Reign,"This documentary examines the dangerous narratives surrounding Joseph Stalin's legacy, challenging the myths that excuse authoritarianism and aggression. Getting the story right on Stalin is more than just an academic exercise; it is a vital lesson in how power parallels. Learn about the **ussr** and the importance of understanding **russian history**.",56,Public,7/19/2025,"russian history, short documentaries, shorts, stalin, ussr",21.82837321582271,155,2,0,0,51,-,1
Yx5oywZs-rk,How Did Stalin Get Away With So Much?,"Was Stalin a hero or a tyrant? This documentary examines the **history** of Joseph Stalin, challenging the dangerous narratives surrounding his legacy. Learn about the **great purges** and the reality of life in the **ussr**. Do the myths still stand up to scrutiny?",602,Public,7/19/2025,"joseph stalin history, joseph stalin speech, communism, history, cult of personality, stalin deaths",20.611094158750213,117,8,5,0,43,-,4
CQhE4w95iTE,Why Georgia and Abkhazia Hate Each Other,"Learn about the history of Abkhazia, from King Bachrath III and the Bagrationi Dynasty, to Soviet Abkhazia, and the post-soviet conflicts. The video uses historical primary sources to explain the history of Abkhazia and Georgia. See how the region's geography has shaped its complicated past. Explore the complex **history of abkhazia**, from ancient times through the **soviet abkhazia** era, to the **post-soviet conflicts**. Learn about the region's **geography** and its impact on the **caucasus history**. The video uses maps and historical images to show how borders and control shifted over time. The video explores the rich **history of abkhazia**, from ancient times to the **post-soviet conflicts**. It also touches on the complex **history of the caucasus**, offering an explanation of the region beyond simple claims, showcasing the **geography** and the **bagrationi dynasty**.",51,Public,7/17/2025,"abkhazia history, abkhazia independence, conflict resolution, georgian culture, georgian independence, history of abkhazia, international diplomacy, georgia vs abkhazia, ossetia, georgia history",21.356823218170522,139,2,0,0,132,-,1
YArBl8_p3Dw,Georgia: The War That Russia Didn't Want,"In 2008, Russia invaded Georgia, deploying its military and falsely claiming to defend territories. This war was justified using revisionist history, similar to the later war in ukraine. The video breaks down the myths Russia uses to justify the war.   Was the 2008 war between Russia and Georgia really about protecting South Ossetia and Abkhazia? Let's examine the primary sources to understand the narrative Russia used to justify the war and its **invasion** of **georgia**. Consider the impact of the **war** on the region.",37,Public,7/17/2025,"cold war legacy, conflict narratives, conflict resolution, eastern europe, georgian history, georgian independence, international relations, regional security",30.037873616595178,1033,5,0,0,84,-,0
xDoJXCQmzgU,short 3 02 26 to 03 00,,34,Private,-,,0,0,0,0,0,0,-,0
fCDVFeXDn3w,Why Does Russia Control South Ossetia?,,40,Private,-,,0,0,0,0,0,0,-,0
Y5Cny8ag-x4,short 5 04 01 to 04 54,,54,Private,-,,0,0,0,0,0,0,-,0
P_vXJKqhUp0,Russia's Secret Plan to Control Abkhazia and South Ossetia EXPOSED,,45,Private,-,,0,0,0,0,0,0,-,0
71xY0Pt4T-M,The Fake History Behind Russia's Invasion of Georgia,"In this documentary, we'll delve into the complex and often distorted history surrounding Russia's invasion of Georgia, a conflict that has its roots in the region's tumultuous past. From the Soviet legacy to Russian imperialism, we'll explore how Putin's regime has manipulated the narrative to justify its actions in Abkhazia and South Ossetia. The 2008 Russo-Georgian war was a pivotal moment in the Caucasus region's history, and understanding its causes and consequences is crucial in today's geopolitical landscape. Join us as we separate fact from fiction and uncover the truth behind Russia's aggression towards Georgia, a nation fighting for its independence in the face of post-Soviet conflicts. This video is a must-watch for anyone interested in Eastern European history, political history, and explained history.  Primary Sources & Evidence  Bagrat III Charter (10th c.) Georgian National Archives scan https://archive.gov.ge/en/collections/charter-bagrat-iii 1926 Soviet Map (Georgian SSR) Library of Congress Digital Maps https://www.loc.gov/resource/g7470.ct001005 1921 Soviet–Georgia Treaty (RGASPI) RGASPI digital archive – Fond 495-154-258 https://rgasi.ru/fond-495/opis-154/delo-258 EU Tagliavini Report (2009) Vol I PDF https://web.archive.org/web/20240401050703/https://www.mpil.de/files/pdf4/IIFFMCG_Volume_I.pdf Abkhazia Constitution (1994) AbkhazWorld https://abkhazworld.com/aw/publications/1375-constitution-of-abkhazia-1994 OSCE Passportization Memo (2003) OSCE ODIHR Docs https://www.osce.org/files/f/documents/e/9/39863.pdf HRW Ethnic-Cleansing Report (1995) HRW https://www.hrw.org/reports/1995/Georgia2.htm ECHR “Georgia v Russia (II)” Judgment (2021) HUDOC https://hudoc.echr.coe.int/eng?i=001-207757 Crisis Group – S. Ossetia Budget (2023) ICG Europe Briefing N°95 https://www.crisisgroup.org/europe-central-asia/caucasus/south-ossetia/95-south-ossetia-after-15-years Kavkaz-2008 Exercise Directive Wayback copy of Russian MoD doc https://web.archive.org/web/20230801003700/https://mil.ru/files/kavkaz-2008-directive.pdf   Quote References Quote in Video Date Transcript Link “Abkhazia was never a part of Georgia…” — Sergey Lavrov CFR Panel, 24 Sept 2010 https://www.cfr.org/event/conversation-sergey-lavrov “Stalin… arbitrarily included South Ossetia & Abkhazia…” — RT Article 29 Aug 2008 https://web.archive.org/web/20080829195347/http://rt.com/news/ossetia-history-stalin/ “A humanitarian disaster bordering on genocide…” — Dmitry Medvedev TV address, 8 Aug 2008 http://en.kremlin.ru/events/president/news/1151 “Russia was forced to act to protect its citizens…” — Vladimir Putin Press statement, 26 Aug 2008 http://en.kremlin.ru/events/president/transcripts/2008/08/1340 “Where Russian-speaking populations are under threat, we will act…” — Putin Channel One interview, 1 Sept 2008 https://web.archive.org/web/20100926094332/http://en.kremlin.ru/events/president/transcripts/2008/09/2053 “NATO’s promise to Georgia was a serious mistake…” — Dmitry Medvedev Der Spiegel Intvw, 16 Nov 2009 https://www.spiegel.de/international/spiegel/interview-with-russian-president-dmitry-medvedev-a-660056.html  Music Credit  Echoes of Time v2 – Kevin MacLeod https://incompetech.com/music/royalty-free/index.html?isrc=USUAN1300032 Music promoted by https://www.chosic.com/free-music/all/ Licensed under Creative Commons: CC BY 3.0 https://creativecommons.org/licenses/by/3.0/  Share with friends who still quote these myths and check every link yourself. History is best served with receipts.",360,Public,7/16/2025,"Abkhazia, Georgian history, abkhazia history, conflict resolution, eastern europe, explained history, georgian culture, georgian independence, history documentary, post-Soviet conflicts, soviet legacy, war and peace",15.13318235807536,33,2,11,19,366,-,4
W3QBXAzRY0o,The Identity Crisis Behind the Ukraine War,"Ever heard “Ukrainian is just Russian with an accent”? History says otherwise. • 1863 – Valuev Circular: Russian minister rules Ukrainian “not real.” • 1876 – Ems Ukaz: Tsar Alexander II widens the ban—books, schools, even song lyrics. • 2022–24  Dmitry Medvedev still calls Ukraine Malorossia (“Little Russia”) on social media.  Primary sources • Valuev Circular (18 July 1863, Rus. orig.):   https://ru.wikisource.org/wiki/Валуевский_циркуляр Wikisource  • Ems Ukaz (18 May 1876, Rus. orig.):   https://ru.wikisource.org/wiki/Эмсский_указ Wikisource  • Medvedev post using “Malorossia”:   https://x.com/MedvedevRussiaE/status/1786334942928027837 (mirror / Meduza report ➜ https://meduza.io/news/2022/08/02/vo-vkontakte-dmitriya-medvedeva…) X (formerly Twitter) Meduza  Why it matters in 2025: Myths about “Little Russia” and “Novorossiya” still fuel propaganda. A culture that survives two imperial bans and modern disinformation isn’t fake—it’s resilient.  💬 Drop the next myth we should tackle. 🔔 Subscribe @HistoryVsHype for weekly myth‑busting history. #historyvshype #UkrainianLanguage #mythbusting",58,Public,7/14/2025,"Eastern Europe history, Russian Empire, Ukraine history, Ukrainian language, Ukrainian resilience, Valuev Circular, cultural suppression, eastern europe, historical narrative, short documentary, ukrainian language",29.679904592581693,951,6,0,4,121,-,0
k_KCCS8gSKw,The Tragic History of Crimea and the Tatar People,"Is Crimea really “historically Russian”? This 60-second deep dive unpacks key moments from the Treaty of Küçük Kaynarca (1774) to the 2014 annexation using primary sources and census data.  Sources linked below • Treaty of Küçük Kaynarca: [https://web.archive.org/web/20200830212851/http://www.fas.nus.edu.sg/hist/eia/documents_archive/kucuk-kaynarca.php •1897 census: https://www.demoscope.ru/weekly/ssp/rus_lan_97_uezd_eng.php?reg=1420  •Crimean Tatar deportation: Williams, B. G. (2015). The Crimean Tatars: From Soviet genocide to Putin’s conquest (Illustrated ed.). Oxford University Press. •1954 Decree: https://www.npr.org/sections/parallels/2014/02/27/283481587/crimea-a-gift-to-ukraine-becomes-a-political-flash-point •1994 Budapest Memorandum: https://treaties.un.org/doc/Publication/UNTS/Volume%203007/Part/volume-3007-I-52241.pdf  💬 What other myths should we bust next? 🔔 Subscribe @HistoryVsHype for myth-busting history every week. #historyvshype Was Crimea truly ""historically Russian""? This video uses primary sources to unpack key historical moments, from the Ottoman's Treaty to the Soviet's tragic mass **deportation**. The video also touches on the complex **Crimean history** and the influence of the **russian empire**, offering a nuanced understanding of the region beyond simple claims. Learn about the **deportation of the crimean tatars**.",58,Public,7/12/2025,"crimea history, diaspora community, eastern europe, indigenous rights, nations in conflict, tatar culture",31.2693477304413,1373,19,0,4,145,0,1
O6O45uYbPbY,"Russian Myths About Ukraine, Explained","They say Kyiv was always Russian, but that’s not history. In this 60-second breakdown, we explore how narratives such as the Tale of the Princes of Vladimir and Ivan IV’s coronation were employed to reinterpret Eastern European history, extending to Putin’s 2021 essay and the 2022 invasion. Analyzing history in under a minute. Like + Subscribe for more shorts on hidden propaganda, historical truths, and empire-building myths. @historyvshype   #Kyiv #Ukraine #HistoryShorts #MythBusting #Putin #RussiaUkraineWar #HistoryFacts #YouTubeShorts",53,Public,7/11/2025,"eastern europe, fact check, historical narratives, myth busting, soviet propaganda, ukraine explained, ukraine facts, ukrainian history, ukrainian identity, ukrainian myths",23.573942985382715,232,0,0,0,76,-,0
6SdfqTYPviQ,"Ukraine Isn’t Fake, 1,000 Years of History vs Putin’s Myth","Putin says Ukraine is “just Soviet leftovers.” Here’s 1,000 years of evidence that proves he’s wrong, original chronicles, Cossack constitutions, the 1918 UPR declaration, archival Holodomor documents, and the 1991 referendum that 92 % of Ukrainians voted for.  Primary Sources Shown On-Screen  12th c. Laurentian Codex – “Let Kyiv be the mother of Rusʼ cities” 1654 Articles of Pereiaslav (Appendix I, Art. 1 & VI) 1840 Taras Shevchenko, Kobzar – title page & MS draft of “My Testament” (Zapovit) 1918 Fourth Universal of the Central Rada (Ukrainian People’s Republic independence act) 1918 Photo: Signing of the Treaty of Brest-Litovsk with Ukraine (Bundesarchiv, Feb 9 1918) 1919–22 Lenin, The Question of Nationalities or “Autonomisation” 1932–33 Stalin telegrams on grain seizures & OGPU order № 36 1933 US Consul Walter Duranty cable: “starvation, cannibalism, and mass flight” 2014 Putin, Speech 24 Feb 2022 –  2021 Putin essay, On the Historical Unity of Russians and Ukrainians 1991 Ukrainian Referendum returns (Central Election Commission, 1 Dec 1991)  Further Reading (start here)  Serhii Plokhy, “The Gates of Europe: A History of Ukraine.” Timothy Snyder, The Road to Unfreedom (2018)  Music  “The Flow of Time” – Alex Productions  “Cinematic Documentary”  “Promise” – SoulProdMusic Hashtags  #Ukraine #History #Putin #Kyiv #Holodomor #BrestLitovsk #KyivanRus #Cossacks #Lenin",595,Public,7/10/2025,"Ukraine history, Ukraine vs Russia, Ukraine is real, Putin myths, Kyivan Rus, Kyiv Rus history, Kievan Rus, One people narrative, Little Russia myth, Holodomor facts, Lenin Ukraine, Orlyk Constitution, Cossack Hetmanate, Brest Litovsk treaty, Ukrainian People’s Republic, UPR 1918, 1991 Ukraine referendum, Modern Ukraine origins, Russian propaganda debunked, Ukraine independence, History vs Hype, Myth vs History",42.5768784434123,72,6,8,0,207,-,4
yMAWJcjo_ug,Debunking Begins! Why I Started ‘History vs Hype’,"Welcome to History vs Hype!  I’m Benoit ,a passionate history nerd who’s tired of TikTok myths and viral misinformation. This is the start of a weekly deep-dive into misunderstood moments, historical myths, and bad takes.  In this first video, I introduce the channel and show a timelapse of my first lesson: real research, messy drafts, and all.  Subscribe for weekly history videos that separate fact from fiction.  Drop a myth you’ve seen online — I might debunk it in a future episode.   #HistoryVsHype #DebunkingHistory #HistoryMyths #BadHistory #TikTokDebunked #MythBusting #RealHistory #EducationalYouTube #HistoryNerd #AcademicTikTok #HistoryLesson #FakeHistory #StartOfChannel #LessonTimelapse",478,Public,6/26/2025,"debunking history, history vs hype, bad history, viral history myths, history mythbusting, tiktok history debunked, educational content, youtube history channel, history youtube shorts, history lesson timelapse, fact vs fiction, real history, history nerds, mythbusting videos, first youtube video, channel introduction, intro + timelapse",15.856206656586746,39,4,4,0,96,-,4
-EFfYT190ew,vikinghordekamp Ksa oostende Essen (2005),,1909,Private,-,,0,0,0,0,0,0,-,0
0tl4yYBznSE,vikinghorde Title2,,149,Private,-,,0,0,0,0,0,0,-,0
ejkC0ecYyxk,vikinghorde Title1,,1723,Private,-,,15.965784284662089,0,0,0,0,0,-,4
exDA-YSe-nc,vikinghordekamp Title2,,180,Private,-,,0,0,0,0,0,0,-,0
iEqnvzrkR3o,ravotterkamp Title2,,154,Private,-,,0,0,0,0,0,0,-,0
